X_lr,X_stdt,Y
0.425756924753039,0.10086606280547428,0.08476811937750384
0.37445753390285436,0.08476811937750384,0.07830911342509056
0.3779038860172688,0.07830911342509056,0.07830443364345119
0.4075705393522182,0.07830443364345119,0.0867213451035726
0.3704118608193928,0.0867213451035726,0.08840996809511584
0.44433769613539614,0.08840996809511584,0.09504776664312362
0.36960768833251967,0.09504776664312362,0.09048228016852894
0.44460971267084437,0.09048228016852894,0.10273175458599448
0.34950193763500925,0.10273175458599448,0.11272579365722474
0.4641667378846683,0.11272579365722474,0.11647426607811115
0.44474931082163427,0.11647426607811115,0.12227357007855416
0.4633253897912014,0.12227357007855416,0.12227357007855416
0.425756924753039,0.12227357007855416,0.12227357007855416
0.425756924753039,0.12227357007855416,0.11705679041886724
0.425756924753039,0.11705679041886724,0.11708853410394568
0.38818845971487703,0.11708853410394568,0.11563177212021747
0.425756924753039,0.11563177212021747,0.12076504146217965
0.4633253897912014,0.12076504146217965,0.12371824101866599
0.38818845971487703,0.12371824101866599,0.12371824101866599
0.425756924753039,0.12371824101866599,0.11729716503442575
0.40676453868444357,0.11729716503442575,0.11931538706455272
0.38734711162140945,0.11931538706455272,0.11410235780136604
0.425756924753039,0.11410235780136604,0.11192953997227817
0.3867646482756246,0.11192953997227817,0.11197728057041897
0.425756924753039,0.11197728057041897,0.10403637032696486
0.406037333328632,0.10403637032696486,0.10174746146584807
0.405884816217427,0.10174746146584807,0.09669873916504154
0.3855463366695745,0.09669873916504154,0.11311666531698356
0.34340028682509416,0.11311666531698356,0.09744015009784632
0.4047489979502788,0.09744015009784632,0.23142927700693292
0.18259204688166286,0.23142927700693292,0.2312920606248747
0.3552474176965965,0.2312920606248747,0.23032617009919384
0.32863499187388523,0.23032617009919384,0.23032617009919384
0.425756924753039,0.23032617009919384,0.23032617009919384
0.425756924753039,0.23032617009919384,0.23032617009919384
0.425756924753039,0.23032617009919384,0.23049700022665046
0.400893321409896,0.23049700022665046,0.22811478934806148
0.4006496779622225,0.22811478934806148,0.2190704968580577
0.425756924753039,0.2190704968580577,0.21948212559635147
0.37479649129061615,0.21948212559635147,0.21615298113922224
0.3842490337812355,0.21615298113922224,0.21783426820735233
0.42052080698704164,0.21783426820735233,0.21912495529866835
0.36208206477403726,0.21912495529866835,0.22495932888489975
0.31599917121374843,0.22495932888489975,0.22914147123041398
0.33445072821334765,0.22914147123041398,0.23330259120764837
0.4431250551450791,0.23330259120764837,0.23635459656153937
0.425756924753039,0.23635459656153937,0.23601177679867083
0.4025730350788057,0.23601177679867083,0.23593006485598686
0.37875280876476375,0.23593006485598686,0.2331256110382672
0.3839116549602957,0.2331256110382672,0.23339756565003925
0.35239994472864844,0.23339756565003925,0.13653192409392617
0.4381292237446617,0.13653192409392617,0.14700098994359756
0.4625206957565346,0.14700098994359756,0.13420003599235772
0.425756924753039,0.13420003599235772,0.13264572315077497
0.41356072142751976,0.13264572315077497,0.13264572315077497
